,Bat1,Bat2,Bat3,Bat4,Bat5,Bat6,Bat7,Bat8,Bat9,Bat10
2017-08-27 19:00:00,404.0,690.0,645.0,332.0,460.0,821.0,732.0,472.0,291.0,431.0
2017-08-27 19:10:00,391.0,713.0,624.0,316.0,452.0,750.0,743.0,439.0,291.0,433.0
2017-08-27 19:20:00,402.0,732.0,495.0,326.0,455.0,787.0,731.0,439.0,296.0,434.0
2017-08-27 19:30:00,405.0,727.0,514.0,322.0,448.0,769.0,691.0,427.0,304.0,452.0
2017-08-27 19:40:00,404.0,745.0,505.0,340.0,481.0,758.0,671.0,448.0,313.0,429.0
2017-08-27 19:50:00,402.0,729.0,502.0,298.0,478.0,864.0,678.0,506.0,286.0,418.0
2017-08-27 20:00:00,391.0,718.0,596.0,296.0,471.0,834.0,681.0,511.0,290.0,420.0
2017-08-27 20:10:00,383.0,648.0,643.0,287.0,469.0,795.0,696.0,515.0,286.0,427.0
2017-08-27 20:20:00,378.0,647.0,645.0,290.0,474.0,762.0,695.0,477.0,296.0,421.0
2017-08-27 20:30:00,482.0,636.0,652.0,279.0,434.0,765.0,730.0,468.0,293.0,456.0
2017-08-27 20:40:00,572.0,649.0,643.0,277.0,438.0,754.0,680.0,466.0,270.0,432.0
2017-08-27 20:50:00,560.0,723.0,640.0,282.0,436.0,775.0,683.0,470.0,266.0,418.0
2017-08-27 21:00:00,523.0,733.0,602.0,281.0,449.0,740.0,740.0,455.0,256.0,418.0
2017-08-27 21:10:00,501.0,676.0,552.0,273.0,443.0,699.0,722.0,445.0,254.0,421.0
2017-08-27 21:20:00,508.0,663.0,565.0,265.0,462.0,791.0,733.0,450.0,266.0,429.0
2017-08-27 21:30:00,473.0,666.0,603.0,261.0,440.0,727.0,762.0,462.0,283.0,474.0
2017-08-27 21:40:00,432.0,658.0,634.0,276.0,454.0,695.0,733.0,465.0,281.0,459.0
2017-08-27 21:50:00,429.0,656.0,527.0,293.0,428.0,710.0,734.0,470.0,245.0,433.0
2017-08-27 22:00:00,580.0,672.0,584.0,269.0,442.0,695.0,729.0,469.0,245.0,436.0
2017-08-27 22:10:00,504.0,643.0,652.0,262.0,426.0,695.0,704.0,458.0,249.0,423.0
2017-08-27 22:20:00,517.0,657.0,648.0,260.0,464.0,765.0,687.0,432.0,261.0,431.0
2017-08-27 22:30:00,532.0,643.0,632.0,257.0,438.0,720.0,677.0,441.0,273.0,455.0
2017-08-27 22:40:00,521.0,622.0,630.0,262.0,444.0,700.0,669.0,442.0,283.0,444.0
2017-08-27 22:50:00,506.0,634.0,627.0,265.0,424.0,712.0,671.0,461.0,250.0,430.0
2017-08-27 23:00:00,412.0,608.0,630.0,271.0,422.0,785.0,642.0,474.0,261.0,425.0
2017-08-27 23:10:00,422.0,632.0,642.0,255.0,412.0,793.0,634.0,468.0,263.0,426.0
2017-08-27 23:20:00,436.0,648.0,641.0,262.0,416.0,788.0,624.0,450.0,267.0,443.0
2017-08-27 23:30:00,502.0,646.0,642.0,251.0,431.0,777.0,603.0,428.0,286.0,449.0
2017-08-27 23:40:00,510.0,644.0,637.0,270.0,443.0,776.0,605.0,436.0,283.0,474.0
2017-08-27 23:50:00,525.0,643.0,640.0,260.0,422.0,785.0,590.0,448.0,248.0,491.0
2017-08-28 00:00:00,537.0,682.0,665.0,277.0,422.0,813.0,615.0,493.0,356.0,553.0
2017-08-28 00:10:00,539.0,713.0,679.0,270.0,437.0,800.0,630.0,513.0,388.0,568.0
2017-08-28 00:20:00,562.0,694.0,680.0,268.0,430.0,794.0,613.0,506.0,410.0,581.0
2017-08-28 00:30:00,501.0,692.0,680.0,254.0,415.0,778.0,639.0,504.0,414.0,570.0
2017-08-28 00:40:00,536.0,679.0,688.0,268.0,414.0,767.0,677.0,493.0,410.0,552.0
2017-08-28 00:50:00,544.0,717.0,683.0,261.0,431.0,892.0,640.0,504.0,395.0,543.0
2017-08-28 01:00:00,551.0,754.0,670.0,264.0,474.0,840.0,654.0,500.0,401.0,543.0
2017-08-28 01:10:00,543.0,707.0,663.0,271.0,510.0,789.0,654.0,470.0,381.0,526.0
2017-08-28 01:20:00,537.0,699.0,677.0,263.0,527.0,790.0,654.0,447.0,392.0,526.0
2017-08-28 01:30:00,567.0,704.0,678.0,259.0,503.0,815.0,681.0,453.0,403.0,546.0
2017-08-28 01:40:00,460.0,742.0,770.0,264.0,503.0,780.0,640.0,457.0,403.0,514.0
2017-08-28 01:50:00,464.0,854.0,794.0,274.0,503.0,776.0,667.0,501.0,395.0,514.0
2017-08-28 02:00:00,550.0,860.0,819.0,270.0,694.0,840.0,783.0,547.0,363.0,535.0
2017-08-28 02:10:00,696.0,817.0,819.0,267.0,779.0,825.0,832.0,517.0,352.0,515.0
2017-08-28 02:20:00,549.0,741.0,817.0,269.0,817.0,850.0,834.0,529.0,368.0,500.0
2017-08-28 02:30:00,566.0,728.0,792.0,259.0,687.0,852.0,832.0,563.0,508.0,539.0
2017-08-28 02:40:00,581.0,794.0,778.0,261.0,666.0,849.0,798.0,519.0,495.0,522.0
2017-08-28 02:50:00,538.0,854.0,737.0,271.0,620.0,840.0,828.0,516.0,495.0,548.0
2017-08-28 03:00:00,624.0,847.0,684.0,267.0,595.0,906.0,926.0,531.0,465.0,767.0
2017-08-28 03:10:00,590.0,869.0,650.0,267.0,646.0,1085.0,892.0,574.0,493.0,742.0
2017-08-28 03:20:00,530.0,908.0,664.0,266.0,666.0,1132.0,852.0,672.0,458.0,716.0
2017-08-28 03:30:00,636.0,893.0,727.0,246.0,617.0,1076.0,823.0,689.0,457.0,726.0
2017-08-28 03:40:00,582.0,858.0,751.0,250.0,600.0,1054.0,805.0,661.0,468.0,722.0
2017-08-28 03:50:00,582.0,771.0,744.0,271.0,623.0,1021.0,787.0,659.0,431.0,706.0
2017-08-28 04:00:00,669.0,1074.0,709.0,268.0,665.0,1050.0,852.0,655.0,492.0,698.0
2017-08-28 04:10:00,709.0,1071.0,746.0,259.0,678.0,1042.0,902.0,637.0,528.0,702.0
2017-08-28 04:20:00,640.0,998.0,709.0,247.0,658.0,1098.0,938.0,641.0,524.0,706.0
2017-08-28 04:30:00,604.0,972.0,732.0,262.0,679.0,1030.0,986.0,621.0,507.0,695.0
2017-08-28 04:40:00,609.0,978.0,749.0,261.0,674.0,1026.0,919.0,632.0,510.0,719.0
2017-08-28 04:50:00,672.0,1042.0,754.0,248.0,684.0,1127.0,881.0,628.0,493.0,699.0
2017-08-28 05:00:00,629.0,1040.0,754.0,263.0,719.0,1063.0,948.0,677.0,496.0,721.0
2017-08-28 05:10:00,606.0,1031.0,774.0,254.0,770.0,1056.0,962.0,694.0,476.0,736.0
2017-08-28 05:20:00,652.0,1009.0,757.0,248.0,808.0,1087.0,981.0,627.0,482.0,702.0
2017-08-28 05:30:00,684.0,982.0,743.0,247.0,784.0,1067.0,984.0,628.0,526.0,755.0
2017-08-28 05:40:00,708.0,1003.0,751.0,267.0,800.0,1056.0,999.0,616.0,525.0,712.0
2017-08-28 05:50:00,639.0,997.0,734.0,273.0,802.0,1047.0,1010.0,624.0,493.0,775.0
2017-08-28 06:00:00,710.0,1021.0,770.0,257.0,869.0,1100.0,1136.0,726.0,511.0,761.0
2017-08-28 06:10:00,696.0,1072.0,828.0,249.0,918.0,1048.0,1103.0,721.0,535.0,782.0
2017-08-28 06:20:00,669.0,1112.0,806.0,256.0,953.0,1035.0,1153.0,688.0,520.0,844.0
2017-08-28 06:30:00,786.0,1046.0,815.0,245.0,991.0,1043.0,1200.0,761.0,590.0,807.0
2017-08-28 06:40:00,774.0,1107.0,838.0,254.0,980.0,1041.0,1184.0,740.0,642.0,701.0
2017-08-28 06:50:00,663.0,1090.0,732.0,271.0,992.0,1057.0,1261.0,774.0,578.0,713.0
2017-08-28 07:00:00,605.0,1046.0,769.0,263.0,993.0,1183.0,1224.0,726.0,539.0,820.0
2017-08-28 07:10:00,560.0,1006.0,768.0,242.0,944.0,1156.0,1205.0,745.0,535.0,848.0
2017-08-28 07:20:00,604.0,1041.0,879.0,245.0,913.0,1175.0,1215.0,731.0,546.0,755.0
2017-08-28 07:30:00,592.0,1016.0,868.0,251.0,877.0,1144.0,1125.0,777.0,570.0,737.0
2017-08-28 07:40:00,642.0,1056.0,860.0,261.0,883.0,1111.0,1085.0,907.0,555.0,705.0
2017-08-28 07:50:00,692.0,1092.0,849.0,266.0,915.0,1145.0,1088.0,926.0,506.0,729.0
2017-08-28 08:00:00,644.0,1087.0,849.0,264.0,885.0,1156.0,1094.0,860.0,495.0,782.0
2017-08-28 08:10:00,653.0,1043.0,848.0,253.0,928.0,1076.0,1143.0,815.0,505.0,807.0
2017-08-28 08:20:00,712.0,1093.0,876.0,253.0,897.0,1073.0,1162.0,735.0,511.0,839.0
2017-08-28 08:30:00,746.0,1065.0,902.0,258.0,994.0,1079.0,1203.0,772.0,603.0,876.0
2017-08-28 08:40:00,724.0,1118.0,900.0,258.0,1046.0,1104.0,1129.0,707.0,594.0,875.0
2017-08-28 08:50:00,782.0,1237.0,869.0,262.0,1000.0,1281.0,1158.0,738.0,603.0,777.0
2017-08-28 09:00:00,791.0,1488.0,893.0,259.0,968.0,1435.0,1274.0,771.0,639.0,745.0
2017-08-28 09:10:00,844.0,1427.0,928.0,247.0,1003.0,1353.0,1355.0,804.0,650.0,742.0
2017-08-28 09:20:00,808.0,1398.0,875.0,251.0,1038.0,1402.0,1330.0,836.0,661.0,743.0
2017-08-28 09:30:00,819.0,1422.0,841.0,245.0,1028.0,1378.0,1307.0,808.0,657.0,812.0
2017-08-28 09:40:00,793.0,1392.0,878.0,270.0,1025.0,1342.0,1339.0,788.0,621.0,784.0
2017-08-28 09:50:00,781.0,1426.0,889.0,287.0,989.0,1416.0,1320.0,799.0,588.0,769.0
2017-08-28 10:00:00,789.0,1499.0,867.0,272.0,984.0,1439.0,1329.0,782.0,538.0,781.0
2017-08-28 10:10:00,834.0,1522.0,893.0,256.0,994.0,1462.0,1382.0,784.0,493.0,771.0
2017-08-28 10:20:00,904.0,1555.0,885.0,259.0,1045.0,1462.0,1374.0,791.0,516.0,782.0
2017-08-28 10:30:00,867.0,1553.0,888.0,268.0,1014.0,1521.0,1418.0,838.0,556.0,802.0
2017-08-28 10:40:00,865.0,1535.0,925.0,263.0,1023.0,1494.0,1424.0,830.0,550.0,795.0
2017-08-28 10:50:00,869.0,1512.0,903.0,283.0,1017.0,1516.0,1404.0,850.0,518.0,801.0
2017-08-28 11:00:00,921.0,1489.0,930.0,294.0,1074.0,1466.0,1334.0,858.0,518.0,799.0
2017-08-28 11:10:00,933.0,1517.0,912.0,269.0,1045.0,1519.0,1314.0,911.0,547.0,805.0
2017-08-28 11:20:00,876.0,1502.0,918.0,253.0,1002.0,1548.0,1285.0,904.0,560.0,840.0
2017-08-28 11:30:00,924.0,1511.0,935.0,253.0,1026.0,1475.0,1302.0,902.0,587.0,834.0
2017-08-28 11:40:00,912.0,1517.0,919.0,302.0,1052.0,1426.0,1291.0,909.0,593.0,831.0
2017-08-28 11:50:00,912.0,1496.0,902.0,290.0,1067.0,1506.0,1325.0,934.0,565.0,809.0
2017-08-28 12:00:00,873.0,1499.0,912.0,293.0,1062.0,1461.0,1338.0,911.0,528.0,820.0
2017-08-28 12:10:00,813.0,1473.0,912.0,275.0,1103.0,1414.0,1374.0,909.0,550.0,824.0
2017-08-28 12:20:00,812.0,1448.0,934.0,287.0,1096.0,1472.0,1442.0,939.0,547.0,862.0
2017-08-28 12:30:00,822.0,1446.0,945.0,282.0,1055.0,1530.0,1450.0,920.0,590.0,914.0
2017-08-28 12:40:00,869.0,1477.0,940.0,300.0,1082.0,1469.0,1494.0,869.0,563.0,948.0
2017-08-28 12:50:00,830.0,1512.0,961.0,292.0,1101.0,1504.0,1421.0,908.0,533.0,856.0
2017-08-28 13:00:00,864.0,1548.0,951.0,296.0,1083.0,1514.0,1429.0,883.0,533.0,927.0
2017-08-28 13:10:00,846.0,1525.0,945.0,281.0,1104.0,1531.0,1362.0,863.0,555.0,902.0
2017-08-28 13:20:00,894.0,1500.0,931.0,278.0,1103.0,1567.0,1344.0,921.0,537.0,885.0
2017-08-28 13:30:00,897.0,1507.0,939.0,279.0,1092.0,1590.0,1314.0,915.0,578.0,940.0
2017-08-28 13:40:00,830.0,1457.0,938.0,297.0,1125.0,1588.0,1358.0,894.0,589.0,814.0
2017-08-28 13:50:00,861.0,1548.0,929.0,307.0,1181.0,1640.0,1393.0,922.0,545.0,806.0
2017-08-28 14:00:00,856.0,1572.0,918.0,302.0,1107.0,1606.0,1430.0,894.0,551.0,800.0
2017-08-28 14:10:00,870.0,1526.0,918.0,278.0,1218.0,1590.0,1378.0,971.0,541.0,802.0
2017-08-28 14:20:00,885.0,1505.0,926.0,294.0,1162.0,1555.0,1358.0,1013.0,571.0,823.0
2017-08-28 14:30:00,897.0,1515.0,939.0,303.0,1256.0,1559.0,1351.0,949.0,600.0,866.0
2017-08-28 14:40:00,846.0,1519.0,947.0,318.0,1171.0,1557.0,1343.0,999.0,602.0,819.0
2017-08-28 14:50:00,836.0,1518.0,964.0,327.0,1222.0,1633.0,1360.0,1047.0,547.0,788.0
2017-08-28 15:00:00,829.0,1485.0,929.0,330.0,1165.0,1604.0,1433.0,1060.0,544.0,796.0
2017-08-28 15:10:00,855.0,1502.0,920.0,305.0,1165.0,1706.0,1398.0,1095.0,542.0,796.0
2017-08-28 15:20:00,866.0,1508.0,862.0,311.0,1161.0,1721.0,1382.0,1091.0,565.0,795.0
2017-08-28 15:30:00,873.0,1499.0,861.0,317.0,1163.0,1602.0,1351.0,1108.0,603.0,850.0
2017-08-28 15:40:00,894.0,1503.0,949.0,323.0,1119.0,1596.0,1387.0,1142.0,600.0,821.0
2017-08-28 15:50:00,880.0,1505.0,929.0,328.0,1170.0,1591.0,1352.0,1110.0,599.0,825.0
2017-08-28 16:00:00,853.0,1506.0,940.0,320.0,1177.0,1586.0,1353.0,1167.0,604.0,816.0
2017-08-28 16:10:00,836.0,1467.0,922.0,311.0,1200.0,1574.0,1361.0,1060.0,593.0,828.0
2017-08-28 16:20:00,814.0,1444.0,928.0,305.0,1153.0,1571.0,1346.0,1008.0,613.0,814.0
2017-08-28 16:30:00,817.0,1436.0,921.0,314.0,1155.0,1606.0,1379.0,959.0,602.0,825.0
2017-08-28 16:40:00,822.0,1485.0,958.0,314.0,1106.0,1591.0,1396.0,967.0,614.0,812.0
2017-08-28 16:50:00,825.0,1487.0,957.0,334.0,1150.0,1580.0,1401.0,956.0,592.0,799.0
2017-08-28 17:00:00,804.0,1516.0,967.0,317.0,1130.0,1542.0,1450.0,945.0,581.0,800.0
2017-08-28 17:10:00,801.0,1468.0,970.0,290.0,1168.0,1615.0,1404.0,964.0,589.0,808.0
2017-08-28 17:20:00,813.0,1467.0,946.0,294.0,1208.0,1593.0,1371.0,931.0,577.0,792.0
2017-08-28 17:30:00,812.0,1470.0,945.0,302.0,1184.0,1583.0,1348.0,947.0,600.0,836.0
2017-08-28 17:40:00,799.0,1441.0,958.0,337.0,1149.0,1551.0,1333.0,954.0,599.0,811.0
2017-08-28 17:50:00,819.0,1445.0,963.0,342.0,1093.0,1555.0,1325.0,943.0,573.0,818.0
2017-08-28 18:00:00,810.0,1470.0,945.0,343.0,1103.0,1554.0,1301.0,931.0,546.0,797.0
2017-08-28 18:10:00,800.0,1458.0,940.0,310.0,1107.0,1543.0,1303.0,954.0,563.0,807.0
2017-08-28 18:20:00,775.0,1471.0,939.0,306.0,1149.0,1609.0,1330.0,945.0,568.0,818.0
2017-08-28 18:30:00,798.0,1454.0,925.0,314.0,1149.0,1570.0,1333.0,937.0,588.0,766.0
2017-08-28 18:40:00,810.0,1466.0,927.0,342.0,1144.0,1493.0,1349.0,933.0,608.0,736.0
2017-08-28 18:50:00,795.0,1467.0,926.0,341.0,1111.0,1528.0,1308.0,943.0,568.0,735.0
2017-08-28 19:00:00,746.0,1439.0,907.0,332.0,1095.0,1544.0,1314.0,925.0,550.0,733.0
2017-08-28 19:10:00,761.0,1447.0,857.0,311.0,1083.0,1378.0,1321.0,891.0,533.0,730.0
2017-08-28 19:20:00,767.0,1445.0,741.0,319.0,1069.0,1436.0,1317.0,868.0,546.0,738.0
2017-08-28 19:30:00,754.0,1445.0,744.0,320.0,1075.0,1419.0,1304.0,875.0,543.0,774.0
2017-08-28 19:40:00,741.0,1446.0,743.0,342.0,1069.0,1384.0,1277.0,900.0,541.0,722.0
2017-08-28 19:50:00,779.0,1437.0,730.0,335.0,1098.0,1502.0,1226.0,919.0,523.0,718.0
2017-08-28 20:00:00,746.0,1432.0,834.0,329.0,1088.0,1485.0,1234.0,974.0,530.0,724.0
2017-08-28 20:10:00,752.0,1373.0,889.0,298.0,1079.0,1455.0,1216.0,954.0,523.0,736.0
2017-08-28 20:20:00,725.0,1373.0,883.0,301.0,1064.0,1414.0,1218.0,900.0,505.0,755.0
2017-08-28 20:30:00,732.0,1357.0,895.0,306.0,1058.0,1346.0,1246.0,871.0,434.0,798.0
2017-08-28 20:40:00,719.0,1370.0,876.0,290.0,1085.0,1248.0,1213.0,884.0,401.0,768.0
2017-08-28 20:50:00,736.0,1409.0,894.0,319.0,1046.0,1392.0,1222.0,875.0,317.0,709.0
2017-08-28 21:00:00,735.0,1370.0,885.0,303.0,972.0,1363.0,1245.0,682.0,301.0,704.0
2017-08-28 21:10:00,703.0,1324.0,870.0,277.0,984.0,1312.0,1227.0,637.0,289.0,687.0
2017-08-28 21:20:00,687.0,1303.0,823.0,264.0,941.0,1380.0,1217.0,652.0,313.0,663.0
2017-08-28 21:30:00,721.0,1303.0,771.0,269.0,715.0,1280.0,1246.0,634.0,322.0,625.0
2017-08-28 21:40:00,696.0,1247.0,798.0,248.0,623.0,1254.0,1215.0,594.0,319.0,615.0
2017-08-28 21:50:00,594.0,1116.0,609.0,283.0,557.0,1242.0,1212.0,601.0,284.0,578.0
2017-08-28 22:00:00,545.0,1041.0,616.0,278.0,493.0,1061.0,1135.0,594.0,260.0,555.0
2017-08-28 22:10:00,507.0,958.0,660.0,254.0,486.0,1005.0,1110.0,569.0,266.0,546.0
2017-08-28 22:20:00,489.0,819.0,647.0,262.0,512.0,966.0,903.0,561.0,268.0,548.0
2017-08-28 22:30:00,511.0,782.0,624.0,245.0,482.0,948.0,860.0,567.0,295.0,530.0
2017-08-28 22:40:00,487.0,791.0,617.0,256.0,491.0,937.0,838.0,549.0,281.0,521.0
2017-08-28 22:50:00,468.0,769.0,609.0,266.0,483.0,916.0,839.0,560.0,265.0,513.0
2017-08-28 23:00:00,483.0,702.0,624.0,268.0,457.0,916.0,814.0,558.0,267.0,502.0
2017-08-28 23:10:00,476.0,767.0,619.0,248.0,465.0,896.0,794.0,560.0,271.0,504.0
2017-08-28 23:20:00,486.0,761.0,618.0,257.0,442.0,869.0,778.0,565.0,288.0,514.0
2017-08-28 23:30:00,487.0,745.0,630.0,248.0,464.0,894.0,743.0,554.0,281.0,523.0
2017-08-28 23:40:00,472.0,750.0,619.0,287.0,478.0,884.0,728.0,558.0,296.0,537.0
2017-08-28 23:50:00,480.0,767.0,604.0,268.0,509.0,855.0,727.0,549.0,271.0,564.0
2017-08-29 00:00:00,517.0,885.0,631.0,295.0,481.0,872.0,744.0,549.0,364.0,631.0
2017-08-29 00:10:00,522.0,846.0,659.0,294.0,500.0,888.0,744.0,540.0,404.0,610.0
2017-08-29 00:20:00,511.0,818.0,649.0,289.0,488.0,885.0,725.0,539.0,410.0,641.0
2017-08-29 00:30:00,496.0,720.0,654.0,285.0,479.0,867.0,763.0,529.0,438.0,627.0
2017-08-29 00:40:00,482.0,745.0,660.0,300.0,438.0,824.0,749.0,524.0,405.0,569.0
2017-08-29 00:50:00,497.0,750.0,658.0,312.0,455.0,946.0,768.0,541.0,393.0,561.0
2017-08-29 01:00:00,485.0,761.0,635.0,377.0,474.0,925.0,780.0,542.0,371.0,553.0
2017-08-29 01:10:00,463.0,740.0,629.0,375.0,526.0,852.0,763.0,517.0,371.0,545.0
2017-08-29 01:20:00,468.0,713.0,641.0,369.0,532.0,893.0,765.0,480.0,374.0,546.0
2017-08-29 01:30:00,481.0,702.0,640.0,380.0,518.0,884.0,791.0,490.0,377.0,554.0
2017-08-29 01:40:00,489.0,741.0,656.0,398.0,486.0,834.0,756.0,481.0,389.0,548.0
2017-08-29 01:50:00,518.0,904.0,671.0,411.0,469.0,922.0,760.0,513.0,359.0,533.0
2017-08-29 02:00:00,536.0,901.0,647.0,407.0,489.0,879.0,803.0,590.0,358.0,547.0
2017-08-29 02:10:00,515.0,876.0,635.0,395.0,471.0,852.0,845.0,616.0,351.0,547.0
2017-08-29 02:20:00,502.0,779.0,637.0,382.0,465.0,953.0,834.0,572.0,368.0,540.0
2017-08-29 02:30:00,491.0,877.0,661.0,379.0,466.0,894.0,856.0,547.0,514.0,579.0
2017-08-29 02:40:00,464.0,899.0,669.0,380.0,461.0,872.0,804.0,524.0,512.0,569.0
2017-08-29 02:50:00,472.0,858.0,654.0,393.0,461.0,1000.0,800.0,536.0,499.0,593.0
2017-08-29 03:00:00,674.0,726.0,700.0,413.0,574.0,1198.0,827.0,549.0,468.0,785.0
2017-08-29 03:10:00,598.0,767.0,650.0,419.0,736.0,1088.0,820.0,803.0,486.0,683.0
2017-08-29 03:20:00,588.0,795.0,599.0,402.0,618.0,1085.0,819.0,754.0,450.0,708.0
2017-08-29 03:30:00,553.0,794.0,651.0,385.0,615.0,1135.0,806.0,699.0,455.0,755.0
2017-08-29 03:40:00,635.0,800.0,715.0,384.0,598.0,1067.0,773.0,707.0,480.0,724.0
2017-08-29 03:50:00,664.0,756.0,712.0,403.0,685.0,1064.0,745.0,751.0,469.0,737.0
2017-08-29 04:00:00,708.0,902.0,691.0,403.0,764.0,1082.0,803.0,693.0,561.0,763.0
2017-08-29 04:10:00,700.0,1020.0,652.0,400.0,740.0,1082.0,1031.0,700.0,504.0,772.0
2017-08-29 04:20:00,660.0,927.0,686.0,397.0,713.0,1060.0,1028.0,659.0,493.0,769.0
2017-08-29 04:30:00,691.0,931.0,712.0,421.0,698.0,1098.0,995.0,650.0,518.0,771.0
2017-08-29 04:40:00,610.0,919.0,703.0,429.0,764.0,1120.0,944.0,648.0,516.0,775.0
2017-08-29 04:50:00,641.0,951.0,741.0,446.0,787.0,1143.0,938.0,662.0,477.0,767.0
2017-08-29 05:00:00,678.0,949.0,743.0,441.0,858.0,1132.0,956.0,646.0,472.0,777.0
2017-08-29 05:10:00,646.0,1213.0,767.0,413.0,849.0,1096.0,1005.0,646.0,486.0,800.0
2017-08-29 05:20:00,660.0,1278.0,774.0,417.0,794.0,1066.0,1056.0,629.0,468.0,792.0
2017-08-29 05:30:00,659.0,1229.0,762.0,416.0,821.0,1117.0,1053.0,639.0,506.0,773.0
2017-08-29 05:40:00,759.0,1209.0,774.0,425.0,847.0,1118.0,1028.0,700.0,497.0,811.0
2017-08-29 05:50:00,698.0,1293.0,774.0,431.0,845.0,1114.0,1043.0,749.0,489.0,825.0
2017-08-29 06:00:00,702.0,1405.0,819.0,418.0,851.0,1080.0,1191.0,738.0,463.0,866.0
2017-08-29 06:10:00,685.0,1236.0,826.0,399.0,949.0,1117.0,1149.0,729.0,474.0,805.0
2017-08-29 06:20:00,690.0,1260.0,823.0,410.0,928.0,1074.0,1275.0,736.0,467.0,850.0
2017-08-29 06:30:00,730.0,1253.0,811.0,436.0,945.0,1092.0,1203.0,734.0,514.0,881.0
2017-08-29 06:40:00,707.0,1142.0,798.0,444.0,969.0,1022.0,1239.0,729.0,565.0,843.0
2017-08-29 06:50:00,766.0,1054.0,670.0,467.0,955.0,1076.0,1181.0,753.0,591.0,862.0
2017-08-29 07:00:00,674.0,972.0,655.0,475.0,959.0,1098.0,1211.0,775.0,568.0,838.0
2017-08-29 07:10:00,686.0,1041.0,702.0,440.0,928.0,1047.0,1155.0,749.0,494.0,871.0
2017-08-29 07:20:00,640.0,971.0,799.0,442.0,993.0,1121.0,1153.0,717.0,551.0,827.0
2017-08-29 07:30:00,700.0,1011.0,841.0,439.0,868.0,1104.0,1214.0,743.0,579.0,801.0
2017-08-29 07:40:00,641.0,979.0,832.0,450.0,921.0,1087.0,1259.0,783.0,632.0,798.0
2017-08-29 07:50:00,648.0,1095.0,833.0,439.0,919.0,1124.0,1152.0,851.0,590.0,822.0
2017-08-29 08:00:00,666.0,1101.0,855.0,451.0,990.0,1095.0,1210.0,875.0,550.0,816.0
2017-08-29 08:10:00,671.0,1022.0,825.0,437.0,956.0,1079.0,1217.0,823.0,514.0,871.0
2017-08-29 08:20:00,832.0,1098.0,820.0,440.0,900.0,1195.0,1189.0,758.0,521.0,817.0
2017-08-29 08:30:00,810.0,1123.0,796.0,536.0,982.0,1149.0,1255.0,772.0,574.0,826.0
2017-08-29 08:40:00,818.0,1094.0,815.0,549.0,1001.0,1103.0,1180.0,745.0,659.0,826.0
2017-08-29 08:50:00,853.0,1122.0,802.0,565.0,1003.0,1284.0,1195.0,815.0,628.0,838.0
2017-08-29 09:00:00,851.0,1434.0,862.0,580.0,1077.0,1438.0,1316.0,782.0,582.0,800.0
2017-08-29 09:10:00,793.0,1428.0,869.0,555.0,1012.0,1383.0,1337.0,790.0,574.0,766.0
2017-08-29 09:20:00,761.0,1411.0,888.0,537.0,1022.0,1383.0,1302.0,826.0,548.0,771.0
2017-08-29 09:30:00,830.0,1409.0,868.0,545.0,984.0,1390.0,1275.0,871.0,591.0,851.0
2017-08-29 09:40:00,803.0,1448.0,871.0,562.0,1001.0,1403.0,1258.0,794.0,615.0,840.0
2017-08-29 09:50:00,833.0,1421.0,884.0,572.0,1033.0,1463.0,1254.0,785.0,629.0,850.0
2017-08-29 10:00:00,934.0,1453.0,873.0,578.0,1011.0,1468.0,1247.0,790.0,598.0,849.0
2017-08-29 10:10:00,834.0,1440.0,886.0,569.0,1071.0,1472.0,1245.0,787.0,550.0,886.0
2017-08-29 10:20:00,830.0,1463.0,899.0,556.0,1101.0,1455.0,1297.0,817.0,557.0,832.0
2017-08-29 10:30:00,888.0,1470.0,892.0,555.0,1094.0,1443.0,1302.0,831.0,567.0,796.0
2017-08-29 10:40:00,892.0,1493.0,904.0,554.0,1096.0,1471.0,1275.0,872.0,578.0,820.0
2017-08-29 10:50:00,892.0,1477.0,877.0,575.0,1079.0,1454.0,1308.0,880.0,543.0,813.0
2017-08-29 11:00:00,813.0,1471.0,895.0,585.0,1076.0,1498.0,1149.0,788.0,562.0,822.0
2017-08-29 11:10:00,881.0,1486.0,918.0,574.0,1092.0,1509.0,1110.0,861.0,604.0,892.0
2017-08-29 11:20:00,820.0,1497.0,875.0,562.0,1085.0,1236.0,1113.0,811.0,619.0,871.0
2017-08-29 11:30:00,861.0,1521.0,813.0,561.0,1070.0,1323.0,1185.0,818.0,595.0,857.0
2017-08-29 11:40:00,857.0,1538.0,845.0,587.0,1099.0,1348.0,1179.0,806.0,669.0,842.0
2017-08-29 11:50:00,865.0,1535.0,893.0,602.0,1098.0,1456.0,1113.0,837.0,636.0,843.0
2017-08-29 12:00:00,834.0,1521.0,976.0,593.0,1098.0,1602.0,1212.0,956.0,607.0,832.0
2017-08-29 12:10:00,849.0,1437.0,1021.0,580.0,1117.0,1548.0,1392.0,993.0,590.0,874.0
2017-08-29 12:20:00,861.0,1460.0,1019.0,582.0,1133.0,1537.0,1492.0,1008.0,623.0,852.0
2017-08-29 12:30:00,830.0,1470.0,1008.0,585.0,1096.0,1524.0,1409.0,958.0,649.0,865.0
2017-08-29 12:40:00,845.0,1539.0,1021.0,597.0,1070.0,1528.0,1468.0,954.0,619.0,831.0
2017-08-29 12:50:00,847.0,1600.0,1029.0,612.0,1104.0,1611.0,1420.0,970.0,610.0,825.0
